mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
1.1827123,0.44328305,-0.6874405,0.17205833,-1.2279245,0.9764311,-0.67607886,-0.6727601,0.7599303,0.33293322,-0.47212955,0.70875704,-0.7560063,-0.99890894,0.41154844,-0.37773058,1.1594115,-0.008187157,-0.43415692,-0.5456919,1.465141,2.1547446,0.4351407,-0.6926532,-0.049367882,0.112498604,0.42888463,1.7393703,-0.7763843,-0.24886023,-0.18200164,-0.6521475,-0.55331445,-0.28594238,0.8549149,-0.850796,0.31342918,-0.49698424,-2.0289848,-1.2632111,-0.1457759,-0.15913707,0.7757004,0.07066118,-0.6996836,-0.8558769,1.3145854,-0.0026371875,0.2143055,-0.8110448,-0.813918,0.4258611,-0.37163877,1.5765885,-0.08729108,-0.0645307,1.1602616,-0.9970356,-0.31857464,-0.9090294,-0.097212195,-0.6498468,-1.4364604,-1.1909393,-2.3028443,-1.0775611,0.5941068,0.184417,1.3760818,-0.2923998,-0.75380117,-1.5523223,1.4966273,0.327308,0.1390737,0.104120634,-0.46266496,0.56749314,0.52036506,0.5811862,0.95151514,-0.23446122,1.1827124,-0.9676654,disgust
0.41991827,-0.97194636,-1.0038953,-0.11048763,-1.1429493,-0.07654245,0.537479,0.04761549,0.54843456,-0.3461209,-0.14661302,0.2226042,0.12158055,0.50299567,0.41863102,0.114507824,0.8530218,-0.94019306,-0.81916755,0.92022055,0.5531657,0.2734159,1.4801292,1.1454426,0.21139023,1.0066986,0.430561,0.3372283,0.8012461,-0.41285884,0.46922642,-0.7135285,-0.11522376,1.2663664,0.45511284,-1.1885788,-0.12140453,1.4564908,0.60778934,1.2808228,-0.27132666,0.40703654,0.30277547,-0.56276023,-0.78028435,0.45078042,1.089084,0.0062756115,1.0104368,0.6943142,-0.4495372,1.6159828,0.43535134,-0.04564757,0.23987883,1.1352146,0.314877,0.65134096,0.013189966,-0.23919155,-1.1543869,0.78295815,0.7269795,-0.8124885,-0.03022437,0.9960545,-0.30257782,0.36227682,0.093358755,-0.38394064,-0.17794643,-0.5454161,-0.50051653,-0.9056242,0.70974845,1.0264885,-0.94447505,0.9860647,-0.25453869,-0.01726555,0.7243437,0.3423269,0.4199187,-0.16861016,surprised
0.3466982,-0.7494329,-1.8187642,-0.39844632,-2.0961103,-0.44905132,0.6563804,-1.3509021,1.071099,-0.657297,-0.042373598,0.14560957,-1.3238726,-1.0453345,-0.37205103,0.77021813,1.8540306,-0.5150154,0.80017644,2.267883,1.6587207,1.4386283,1.6462336,-0.9045532,0.6408165,0.90045,-0.06948925,1.2517289,-0.48151654,-1.1260798,0.41996232,-0.2718303,-0.9412216,-0.579881,0.6386497,-0.29952747,-1.00182,-1.3995082,-2.4914243,-0.22443852,-0.26522738,0.9044874,0.84234434,-0.22760081,0.6938415,1.7887956,2.3202634,1.6518159,2.1072745,-0.61337405,0.6520146,1.5481427,-0.40296417,-0.27182662,-0.8867613,0.3781398,0.34920374,-0.005161252,0.033443898,-0.26265106,0.7968399,-0.024270393,-0.5549789,-1.1220245,0.2077532,0.57732964,-0.24456465,0.9086172,0.50873154,-0.5486665,0.1056692,0.33392245,1.7366189,1.3698051,2.036067,-0.30389696,0.9664441,0.19181676,-0.31225744,-0.47764897,0.37216723,-0.24118295,0.3466977,-0.80919033,angry
-0.36158773,-0.05992811,-1.6464273,-0.17271426,-1.0302832,-1.1894139,-0.9796908,-1.462228,0.6530801,-0.20104817,-2.0908213,0.4847029,-2.7080321,-0.03478288,-0.78799677,2.3971572,0.3494114,0.78682375,-0.68252707,0.3302291,-0.0453569,0.71883535,-0.33495864,-1.2253175,1.2216735,1.2011683,1.9537724,-1.1888834,-1.3968189,0.61718744,-0.214057,-0.83055896,-0.9312362,-0.12757209,0.6904196,0.39076126,-0.6540412,-0.20893049,1.0606645,2.0259488,-1.0720174,2.3457499,0.4251867,1.1575115,-1.1554444,0.8909716,0.6156138,-0.19207248,-1.0692059,-1.2011597,0.63091165,0.87682843,0.580424,-0.92624444,-1.90045,-0.51393646,-0.25971708,-0.68032664,2.3663793,0.0012406459,-0.056648385,0.46158758,0.30753982,0.5078745,-1.2996038,-0.096022874,-0.8889011,2.1883197,0.9113679,0.86500174,-0.11269329,0.161076,1.1793317,-0.99658513,-0.23251484,-0.22042476,-0.0901164,0.11378726,-0.7620655,-0.9036543,-0.6924527,1.0438646,-0.36158773,0.644956,happy
0.5441986,-0.95535654,-1.3895208,-0.4972626,-1.6393539,-0.49779618,-0.06138641,-0.8952087,0.3191307,-1.6422015,-0.40532994,-0.088698976,-1.2981956,-1.542508,-1.3607612,0.0770399,-0.48891982,-1.6445385,-0.65963686,0.014373836,-0.81281,1.5642502,-0.6363484,-0.7235988,0.19367866,0.94072044,-0.24273556,1.1066445,-1.597529,-0.6542429,-0.13980857,-1.4216135,-0.87978524,-0.6693679,0.62203014,-0.70090336,-1.0310409,-2.0476282,-1.4628543,-1.8710271,-1.27924,0.012740604,-0.9604684,-1.4158579,-0.37693122,0.7150533,-0.5981763,0.10903202,0.41354135,-0.64195913,-0.4470393,1.0606121,-0.107502714,1.0399032,-0.5306179,-0.5605288,-0.2660157,0.28517136,-0.41102785,-0.9792821,0.01710647,1.0695914,0.04059097,-0.024381941,0.04785428,-1.4255544,-0.633207,-0.28060937,-0.43700576,-1.5060616,-0.18776174,-0.6883698,-0.44054216,-0.94943863,0.057590697,-1.3730669,-1.0427618,-0.6531469,0.027992513,-0.5604428,0.5590802,-0.88070333,0.54419875,-1.8809004,fearful
0.3209183,-0.09152778,-1.0072168,-0.32213873,-1.4986236,-0.20156299,0.21898939,-0.9476461,0.16004786,-0.11531678,-0.54508764,0.3341497,-1.8079273,-0.8636284,0.52722144,1.7276019,0.9591725,0.7468343,0.19013943,-0.006185337,0.5377098,1.892783,0.6930831,-1.5702022,0.4994522,0.9121172,0.22274451,-0.2601985,-1.9528892,-1.3255454,-0.82960516,-0.13401239,0.31605974,0.18476923,0.63182044,0.15546323,0.60746974,-1.1790842,0.56625473,-0.37635076,0.6867038,1.8696324,0.75601476,0.891615,0.275644,0.73132116,0.8851564,1.1177273,-0.43849015,-1.5975368,0.08903034,1.1750954,-1.1736593,0.11206368,1.5597613,0.27767578,1.2996291,-0.71478033,-0.8571411,1.1629771,0.34636626,0.31499657,-0.26949388,-1.0784483,2.763905,0.97978646,0.6766362,1.2940471,0.69712996,0.22274095,0.61028665,0.19947317,1.1432136,0.42311305,-0.6278938,-0.5916202,0.0078098592,1.0843275,-0.6102551,-0.80900306,0.0856833,0.53702426,0.32091793,-0.63299286,angry
-0.2439002,-1.1507481,-2.6266594,-1.6193753,-2.6070154,-1.3052442,0.5290111,-2.271313,-0.13729133,-1.4781114,-1.1989849,-0.2242945,-2.656911,-0.8705533,-0.2842122,2.8294127,2.678971,0.70700115,1.1686711,2.29309,1.1646119,1.7220513,2.7642245,-1.0013442,0.36270475,0.16267683,-0.5969924,1.6359292,-0.63120836,-2.126304,-0.43836474,0.49158493,-0.26262987,-0.9176065,0.1349143,1.493145,0.31247395,-0.17868076,1.004769,0.36060196,-0.4688371,3.243774,1.1629759,0.62612367,0.6699126,2.1573136,1.2607554,1.9576632,2.2577713,0.09945386,0.17901836,0.8545614,0.034293104,-0.33489278,1.5788258,1.1347196,0.58008575,0.018956846,-0.6152927,1.6295853,0.20490536,-1.8756862,0.10973929,-0.7641488,3.130904,0.86272013,-0.4205486,2.6090877,-0.14210126,-0.7581337,-0.3903735,0.48211932,1.7943077,1.3025446,2.5326984,0.5477203,0.19661123,0.27534547,-0.5505255,-0.97327185,-0.3723718,1.2102706,-0.24389984,0.4077874,angry
0.290613,-1.2797046,-2.5084124,-1.1444535,-2.6507218,-1.0438998,0.5573435,-1.980942,0.15091015,-1.334939,-1.215883,-0.19759084,-2.5586553,-0.9651346,-0.4131379,2.6150947,2.0543861,0.8133936,0.70938504,3.3496428,-0.14985645,0.895217,2.547594,-0.3673801,0.7067978,-0.19292593,-0.023745438,1.1724955,-0.81649035,-2.0018384,-0.1820949,0.7439249,0.08361468,-0.8883029,0.5993135,1.261792,0.6094008,-0.54039174,0.117068306,0.30850035,-0.5684451,3.156131,0.6702315,0.7782282,0.0081842225,2.7866762,0.3328472,0.7310028,1.965331,0.5839286,1.2134246,0.63553673,-1.0144821,-1.0994848,1.1959765,0.5987638,1.383248,0.46338412,0.7615485,2.6818178,-0.36249566,-1.0270954,0.52856773,-0.9845274,2.6525369,0.9128702,-1.1258992,1.705408,0.067038454,-0.04262588,-0.60681266,1.9795862,0.5477748,-0.36964297,1.3690302,0.48449466,1.3480996,0.40505135,0.40054464,0.13270095,0.4210131,0.1484009,0.29061273,0.07063845,angry
0.46809354,-0.6908665,-1.4466379,-0.3486673,-1.2920568,-0.42163575,0.6604292,0.23225649,0.38502198,-0.30491787,-0.39631876,0.36430812,0.191732,0.4359367,0.21178518,0.5253992,1.478825,-1.3218123,-0.5571779,0.77696216,0.47251204,1.2902232,1.4657426,0.6260964,-0.13221958,2.2206688,0.2926658,0.11520941,1.2133462,-0.46452567,0.67733306,-1.3506197,-0.6524356,0.729091,-0.27664927,-2.0564194,-0.258246,2.4523544,1.822477,1.5775225,0.058406632,0.47932538,1.262941,-0.98679656,-0.6468566,0.43050206,0.63047653,0.7463717,1.2956115,0.5366352,-0.9962556,3.1945918,0.17824836,0.35750037,0.036361974,0.9609168,0.58238566,0.9104237,0.49955556,0.17441888,-0.4753768,1.5909206,0.7601979,-1.3631351,0.03917319,1.4295084,-0.3043349,0.6262164,1.2709249,-0.45388696,0.72274673,-0.13522029,-0.6147049,-0.3587881,1.0019851,1.4498299,-0.103042185,3.4423466,-0.09357028,-0.07057766,0.6221951,0.7061872,0.46809375,0.09453661,surprised
0.09221906,0.333369,-0.5918613,-0.73256797,-0.8265083,0.077826805,-0.34903526,-0.58186334,0.26424444,-0.11141312,-0.5811205,-0.2810322,-1.7046868,-0.92716396,0.34967273,1.602434,0.44820723,-0.29995862,-0.9970595,-0.49190032,-1.4184701,0.61491984,-0.41224632,-0.9883754,-0.5735465,-0.013798772,-0.43827757,-0.39841732,-0.02799788,-0.16847025,1.2723172,-0.3956567,0.08086726,0.31951457,-0.40274924,-0.016991451,-1.4967307,-0.71321845,0.67042184,-1.2312114,1.0275975,1.5960723,0.4557867,-0.90512437,-0.81431055,-0.019675938,-1.0975957,0.18217124,-1.2320983,-0.9426157,-1.0864476,0.39227906,0.03625041,-0.45524225,0.08085774,0.09234634,-0.9755118,1.1685069,0.49848372,-0.2816986,-1.3175708,-1.041122,2.015614,0.9779481,2.2650328,-0.8591532,0.8164645,0.7759157,0.43576586,-1.2910739,-0.6191563,-0.34904027,-0.93565226,0.09554376,-0.9575056,-0.11283914,-0.4047689,0.3479872,-0.22996555,-0.86029905,-0.23554653,0.15489069,0.092218734,-0.5197787,calm
-0.5795961,-0.8155021,-1.1148916,-1.5114182,-1.4180534,-0.6031778,-0.28507516,-0.7126065,0.20553938,-0.7514522,-1.026537,-0.19121051,-1.4031637,0.9909869,0.57093734,1.6103703,1.5643585,-0.3675176,-1.0356667,-0.6214056,0.999078,0.80354345,1.4388269,-0.17551172,0.93243665,1.69658,0.0017025066,-0.41828716,1.7898616,0.65462095,0.2113076,-1.2191379,-1.2587872,0.08304747,-0.08809159,-0.91493905,0.12586087,2.1408522,1.4205502,1.4238385,1.2173016,2.0396597,1.0462997,-0.16676272,-0.6395594,-1.149739,1.099114,0.66526014,0.18758397,-0.2615586,-0.25225696,1.3405666,0.7158389,0.48481053,-0.617136,0.7128238,-0.49394667,-0.09174094,-0.11585334,-0.35701996,-0.15682821,-0.67448497,-0.5625395,-1.6700228,0.073661745,0.5829882,0.3919053,0.90892214,0.99983776,-0.22470972,-0.32325304,-1.0275661,0.7240917,-0.18917002,0.2536048,-0.11761769,-0.06812909,0.97958493,-1.0937957,-0.98464924,-0.4600256,1.364885,-0.5795959,0.92499924,surprised
-0.4983089,-0.33874997,-1.5899948,-0.29753625,-1.1579657,-1.1681172,-0.6235872,-1.3985492,0.18010397,-0.99576104,-1.90628,0.6746568,-2.8538518,-0.04183564,-0.6727001,2.84134,0.4128802,0.5880368,-0.034191675,-0.549424,0.1657034,0.01691365,0.6901218,-0.93526894,1.049671,0.4854345,0.67305034,-1.5995057,1.2239811,1.2812561,-1.2073814,-0.018622823,-0.37794378,0.8796004,0.94742066,0.52277315,0.30936497,-1.1546782,2.47052,1.1916156,-0.833608,2.8834357,0.7808966,0.7000243,-0.52621454,0.07059888,1.0176253,-0.6351941,0.8644888,-0.41588348,1.069207,0.1927414,1.1302184,-1.4360098,-0.8955391,1.0526485,-0.5621649,0.06419222,0.52903754,-0.23672101,-1.2520133,-0.26275218,1.6347033,0.5233008,0.45950738,-0.11526526,-0.41778034,2.6314616,1.2442183,1.2077746,-0.50009656,-0.5503469,0.7663768,-0.8306966,1.1286035,-0.09914057,-0.011258834,0.79425836,-0.8563428,-1.0545123,-0.77019036,1.5158284,-0.49830914,0.64890873,happy
-1.0356809,-0.70325994,0.060964804,-0.7809948,-0.799285,0.6096077,-0.1776205,-0.08277073,0.066169836,0.14800298,-0.33632547,-0.6057267,-0.97516227,0.6546827,1.1209431,0.9003327,-0.5404812,-0.4779941,-1.3870945,0.4518851,-1.0317166,0.097079076,-0.9867555,-1.3136632,0.06918332,-0.31832564,0.9802406,2.2314572,0.09309418,0.03464483,0.40343165,-1.6968405,-0.9623331,-0.93397003,-0.6167184,-1.0208465,-0.722232,-0.6680386,-0.4068561,0.42167494,0.9376446,0.7920493,-0.8325123,-0.47509763,-1.0899171,-0.07523518,-1.049331,-0.55504775,-1.1977419,-1.5463524,-0.5043013,-0.23171939,1.3377787,-0.16901304,-0.6748164,-0.31632483,-0.21192567,0.107236706,-0.12209073,-0.12111609,-0.88227904,0.369751,-0.29865828,-0.92527926,0.3850638,-0.33491075,0.47448316,-0.40138578,-0.36024344,-0.82966375,-0.5190865,-0.3949852,-0.74952644,-0.115866445,-1.119186,-0.46769765,-0.9848333,-0.5455183,-0.71101075,-0.059258804,-0.89665675,-0.2346295,-1.0356812,0.3663952,calm
0.34542271,0.46278498,-0.61010945,0.005339916,-0.94078374,-0.034772813,0.29153788,-0.70132786,0.37025547,-0.05915432,0.0103255175,0.19136232,-0.89804393,-0.8440057,0.28207654,-0.35607773,0.51287764,-0.6827221,0.15387195,2.6222444,1.1541953,0.5817069,0.9446621,-0.33816475,0.058082905,0.49778354,-0.8941964,1.2949034,0.20333047,0.009620764,2.11847,-0.55519706,-0.39635235,0.93485636,-0.037552215,-0.20629044,-1.3237114,-1.6711872,-2.0028608,-0.8018601,0.3549402,-0.14610112,0.59730613,-0.7170888,0.15756416,1.6321167,1.2442207,1.0699159,0.6427319,-1.1038226,0.28636044,1.0723767,-0.19394821,-0.88317734,-0.9671802,0.44435522,0.14090008,-0.21969746,0.81567955,0.033004537,1.0950524,-0.7931422,-0.65645105,0.44683114,-0.98077476,0.25865993,0.38404316,0.15852955,0.80205715,-1.0394199,0.5769784,-0.36011735,0.5657889,1.6575989,0.2009418,-0.91618097,0.34385553,0.91938263,-0.67612743,-1.3036047,0.15166645,-0.5005253,0.34542286,-0.79822433,angry
0.50464195,-0.5012328,-1.8514372,-0.3847526,-2.0835881,-0.26668996,1.280376,-1.097616,0.63577336,-0.7730759,-0.06798646,0.4608943,-1.6655873,-1.1518922,-0.061982587,0.677004,1.9554913,-0.6678638,1.0468053,2.8502152,2.0300188,1.0515935,2.1416235,-0.75668764,0.34704438,1.2870829,0.015380255,1.5927265,-0.32586595,-1.0392748,-0.065656155,-0.2489888,-0.9133046,-1.468098,0.5200168,-0.8026105,0.06772961,-0.5122787,-2.8457263,-0.5170676,-0.0042296755,1.2193974,1.3246045,-0.18880294,1.0281867,2.0067604,2.6013505,1.4164277,2.6522348,-0.55862993,-0.13457233,2.0536973,-0.822761,-0.11287199,-0.6469872,0.036298484,1.430201,-0.33787802,-0.053193696,0.6649611,-0.32672644,1.4087601,1.2424182,-1.1823275,0.52380985,0.23013543,-0.5904314,1.5699879,1.5516049,-0.62284523,0.8950366,0.9354038,1.4086558,0.099893376,1.3381791,-0.2329955,1.6213579,1.3773129,-0.37359008,-0.82680815,0.48388404,-0.17344719,0.504642,-0.8037124,angry
-0.9248183,-0.75704175,-2.11929,0.21826465,-1.3693602,-1.4240175,-0.09476743,-1.4249102,0.76572937,-1.3966346,-1.2741071,0.52977896,-2.3295267,-0.0131149655,-1.5491883,1.9137222,-0.4415911,0.61104214,-0.4816273,0.52126473,-0.3111469,-0.011302841,0.53602564,-0.7190921,0.74729455,1.2709087,0.09936188,1.1749214,2.3034565,-0.057946555,0.40738946,0.9194533,-2.4011745,-0.56441236,-0.80777514,-0.6771533,-1.4040072,-1.7686172,0.539772,0.544237,-1.6884204,1.5707452,-0.17812473,0.75928706,-0.16691639,0.9184544,-0.408976,-0.09633347,0.46174738,-0.35448828,1.2033877,0.95789194,0.33782005,-0.047251854,1.1319258,0.31923425,0.020340571,0.16069359,0.40274525,0.4246305,-2.0323477,-0.18139149,0.47308487,-0.6472456,0.26518813,0.025671065,-1.7687092,1.5686017,-0.13189171,0.6161429,0.20576122,1.1791433,0.20614909,0.22325915,0.34150034,-0.35048392,0.27326953,0.98145753,-1.267446,-0.62662756,-0.96585923,-0.4521434,-0.92481846,0.20699322,happy
-0.032972418,0.8464396,-0.23109461,0.27570376,-0.7809619,0.092577584,-0.9559436,-0.6939055,-0.4885496,0.06649559,-0.7628834,0.2503437,-1.1058135,-0.42810732,-0.22818185,0.14338194,0.7124037,-0.21162207,-1.2737725,0.47536868,1.3527519,-0.48323378,-0.27587724,-1.2141168,-1.1103246,0.2916741,-1.3558509,0.76143175,0.17548682,-0.10255262,0.45111015,-0.75559163,0.47460452,0.3459343,0.48076937,-1.5251298,-1.5057302,-1.1812749,-2.0011675,-1.1078534,0.03894632,-0.0965156,-0.029294154,-0.3497948,-1.0844488,0.433715,1.3928481,-0.21769376,0.7601054,-1.0895507,-0.7737319,0.3559948,0.7911395,1.0406443,-0.91551524,-0.24278001,0.1531513,-0.8833079,-1.823412,-1.4774063,-0.77685004,0.07621784,0.5007538,0.5123409,-1.7645934,0.071323186,-0.14232121,0.25401,-0.24403244,-0.30792317,-0.6052771,0.5955162,1.3589302,0.90844965,0.3987312,-0.8256093,0.0034575048,0.11229735,-0.7800074,-0.8309272,-0.5319574,0.4466129,-0.03297224,-0.3195578,sad
0.14845397,-0.041799203,-0.77681917,-0.8409578,-1.4026198,0.07805063,-0.8227005,-0.8407825,0.25929567,0.53017664,-1.2669448,1.1928804,-1.7151333,-1.1576971,1.1098834,1.0267518,2.5538907,0.51311314,0.34288707,-1.2154703,1.2260861,0.9961806,-0.1288971,-1.1333135,-0.29543728,0.77264005,0.5440043,-1.4305791,-1.0109168,-0.09297506,-0.35150015,0.9331235,1.2673506,2.0145273,-0.04260941,-0.47297364,1.1167088,1.5820323,1.961838,-0.62975854,1.1413667,0.6901375,1.576392,0.52647096,-0.2530133,-0.13205639,1.702119,-0.1382798,-0.48290676,-0.865933,-0.7281008,0.8522121,-0.14139181,0.25459456,1.1047946,0.19542082,0.8466127,-0.72028446,-0.40799493,-0.56689703,0.102187626,0.1523732,0.5905877,-1.6696187,1.8770144,-0.42529538,1.3482386,0.08925567,1.6977172,-0.32749933,-0.11237901,-0.086245425,0.9900123,0.060113948,0.19773576,-1.0018096,0.006903898,1.0817002,-0.7803709,-0.8759202,-0.10134167,0.7448858,0.14845312,-0.7636238,disgust
0.05956824,0.32276526,-0.20780267,-0.31245154,-0.9509928,0.014778545,-1.2734436,-1.5372144,-0.98797387,-0.5421868,-1.218554,0.08371419,-1.8915448,-0.5466673,0.29305756,1.5342609,0.17077611,-0.47845474,-0.71492195,-0.18576668,0.29073346,0.40997937,-0.7071133,-1.1247209,0.32938007,0.12462526,-0.46154803,0.0011481312,0.93679106,0.48896337,1.242541,-0.27498013,-0.14595708,1.6850139,-0.51520956,0.16469663,-1.0064569,-1.0987569,0.7752348,-0.102722794,0.3974577,1.0729804,0.6030257,-0.7427541,-0.41357356,0.73300797,1.3829565,0.8224402,-0.16638188,-0.22386858,0.22912289,0.3558485,-0.64472055,-1.251912,1.632308,0.93869126,0.2950498,0.27672404,2.0829287,1.1431236,-0.38100892,-0.42323905,0.9627263,1.7083482,0.055016268,0.0144358305,0.8288831,0.23737203,-0.3174527,-0.27303335,-0.041242864,1.0181522,1.9380682,0.95435995,-0.1506804,-0.5225065,0.49576968,0.5717698,0.21961708,0.66459626,-0.0808366,-0.2662962,0.05956824,-0.15849991,sad
0.8693168,0.026149228,0.08014982,-0.49822006,-0.8990168,0.526872,-0.3744415,-0.21792558,0.21209829,0.41045666,-0.3362331,-0.96416134,-1.3841147,-1.0494047,0.4453857,0.7910252,-0.583733,-0.6328868,-0.7632632,-0.012663472,-1.3266294,0.2908682,-0.19907875,-1.715253,-1.3895222,-0.17759226,-0.8231042,-0.8918735,-0.68664265,0.104548454,1.0503312,0.1808957,0.5132532,0.9382198,0.58350694,-0.019998014,0.40053,0.08896011,0.07435032,-0.9292507,1.1861817,1.0506485,-1.0290501,-0.64667445,-0.4432574,0.33994475,-0.60430306,-0.19222577,-0.34523818,-1.2939628,-1.7445902,0.3901942,0.4388858,0.06324278,0.102408595,0.52765596,-0.39403418,0.53830105,-0.2716454,-0.35318524,-0.3702931,-1.572746,-0.07083344,-0.4833335,2.2275393,-0.978983,0.6213584,0.23155616,-0.8397024,-1.1172237,-0.24065085,-0.20140293,-0.90000606,-0.51418656,-0.16102384,-0.4265741,-1.9733894,0.52769494,0.98143,0.28077936,0.82345605,-0.14947818,0.86931634,-1.1291108,calm
-0.108139485,-1.1153585,-1.3524452,-0.6443733,-1.1686518,-0.4116868,-0.43899626,-0.98316413,0.44374174,-0.50351745,-0.98967904,0.42109224,-1.537876,0.110036574,-0.4027324,1.6908083,-0.6538457,-0.97967607,-0.6817532,-0.19572821,-0.018194847,1.6892649,-0.7489481,-0.85458124,0.8366778,1.0295125,0.5893279,-0.021647109,0.7288236,-0.6822693,-0.18874691,-0.087157585,0.35813302,0.046634078,-0.16447727,-0.8607876,-0.54662406,-0.96361405,-1.0858809,1.1865976,-0.0349825,1.6678405,-0.85476077,-0.74833167,-0.12381961,0.273786,-0.108722284,1.1589594,-1.0953448,-1.2122247,0.5111623,0.3944828,0.9818277,0.8674243,-0.72852856,-0.46032032,-0.765995,-0.18614823,-1.3993053,-0.7237171,-0.17884369,1.8476918,0.40187564,-0.17387587,-0.42970446,0.8631588,0.24455021,1.0723559,-0.03901255,-0.4240798,0.5658374,0.44933194,0.08817471,0.44059756,-1.0608172,-0.8957669,-0.68786544,-0.3033622,-0.2513827,-0.27054098,0.0010070241,0.5750252,-0.10814006,-0.1399516,fearful
-0.12817267,0.21069248,-0.21909903,0.33631185,-1.0072284,0.4604656,0.2497494,-0.07075467,0.51736563,-0.29288122,0.4302437,-0.80892277,-0.80279016,-1.0640156,-1.0540571,0.8710829,-0.1793271,-0.5416244,-0.5751239,0.56863153,-1.8973004,0.20703049,-0.1780717,-0.9621005,-0.9602225,-0.08669621,-0.21812268,0.08708841,-0.8237922,0.050091922,1.1913782,-1.1012506,-0.8878439,0.034828663,1.1957344,-0.69740564,-1.0624919,-0.5426378,-0.8901826,-1.6037856,-0.56945455,0.7816585,0.15210605,-0.8537473,0.12118211,-0.26233768,-1.423315,-0.51242375,0.48662165,-1.1447215,-1.0757972,0.25160494,0.82485133,0.8884612,-0.7429577,-0.89784324,0.7196021,0.5882704,-0.29706416,-1.1198789,-0.45665592,-0.11813732,0.89445263,0.052630655,0.4335117,-0.9968841,-0.96779954,0.13625827,-0.0015768139,-0.43409058,0.02008695,-0.6066692,-0.8071709,-0.86388046,0.95621264,-0.43786407,-1.2830516,0.10327975,-0.6568091,-0.6016788,-0.37308168,-1.2186635,-0.12817256,-1.3190671,calm
0.61151826,0.17847514,-1.0863589,-0.45473298,-1.4109044,-0.60264826,0.1032383,-0.8612525,0.21561183,-0.6961905,-1.4306413,-0.037680916,-1.9711065,-0.8941329,1.7574047,1.5792607,2.0436254,-0.622718,-0.63418704,0.21929002,0.37613168,1.8408726,1.2405372,-1.0275087,0.55802023,1.1711084,-0.7924625,0.6404004,-0.30200958,-2.33201,-0.4438573,-1.5603267,-0.72626597,0.7730992,1.3749591,-3.6279962,-1.8664371,-1.9506195,-0.6182596,0.4585147,1.3717862,1.9245421,2.0528545,0.10258527,-0.19316465,0.5006807,1.5033222,1.0248556,0.809302,-1.5329852,0.50153476,1.8146311,-0.4384063,-1.1130537,-0.11940084,2.749855,-0.2300238,1.249129,0.13095784,-0.41287172,-2.1965036,0.33165452,1.5471354,-0.035403498,3.0376468,-0.5821779,0.5333656,1.0336243,1.7298962,0.008445217,0.84504455,0.77285445,0.92538357,0.19900808,1.3428401,-0.6191616,-0.18996295,0.9936197,-0.44883958,-1.6339256,0.37070164,1.0552452,0.611518,-0.23604293,surprised
0.7910085,0.44910172,-0.35162222,-0.32452768,-0.7505833,0.36313754,-0.47639224,-0.95621413,0.24690378,0.64401245,-1.2763351,0.59825367,-1.4923891,-0.602324,1.6492636,1.498337,1.4964025,-0.64752203,0.19006911,-1.1411386,1.2103447,1.322166,0.37192455,-1.6419585,-0.19172135,1.48652,0.19466749,0.36633864,-1.3805232,-0.47823465,-0.8491222,0.20360899,0.75327086,0.91776633,-0.045312043,-0.8701731,0.6672578,0.21842478,-0.35490558,-0.29409033,0.7551717,1.3187145,1.6682843,-0.5923832,-0.18243887,-0.4771927,1.5633085,-0.19695115,0.4018228,-1.0941516,-0.4435712,1.2342094,-0.8183931,-0.39736167,0.88920456,0.08187436,1.4289411,-0.57847196,-0.20566966,-0.16159074,-1.0046847,-0.42816713,-0.95634717,-0.961283,1.3749537,1.0519657,0.08194978,0.7084215,0.8032778,-0.4789211,-0.63993865,0.0604246,1.9363574,-0.73829716,0.65071213,-0.43303567,-0.28131127,0.41867074,0.73963106,0.4479419,0.62905675,1.1038471,0.79100907,0.051416654,disgust
